"","pair","study","cond","trial","down.time","down.HR1","down.HR2","down.Resp1","down.Resp2"
"1",4,1,"TurnTa",3,20.951792,-1.98396478953019,0.263336324735019,0.791705067568434,-1.22764782723577
"2",4,1,"TurnTa",3,20.953458,-1.98396478953019,0.309109513334149,0.788943782424455,-0.948228601553366
"3",4,1,"TurnTa",3,20.955125,-1.98396478953019,0.374978248147529,0.779806862391385,-0.78681965495723
"4",4,1,"TurnTa",3,20.956793,-1.98396478953019,0.374978248147529,0.767325323290712,-0.769209588983651
"5",4,1,"TurnTa",3,20.95846,-1.98396478953019,0.374978248147529,0.750150423163084,-0.897856087932819
"6",4,1,"TurnTa",3,20.960125,-1.98396478953019,0.374978248147529,0.724174644439712,-1.113737223191
"7",4,1,"TurnTa",3,20.961792,-1.98396478953019,0.374978248147529,0.688197809606211,-1.33837302422416
"8",4,1,"TurnTa",3,20.963459,-1.98396478953019,0.374978248147529,0.648248233970868,-1.54328785274594
"9",4,1,"TurnTa",3,20.965124,-1.98396478953019,0.374978248147529,0.612151709101615,-1.71743646393362
"10",4,1,"TurnTa",3,20.966791,-1.84161640474424,0.374978248147529,0.576904617389392,-1.85699742968188
"11",4,1,"TurnTa",3,20.968458,-1.74269634074044,0.360746950154582,0.529152485523595,-1.98346292035986
"12",4,1,"TurnTa",3,20.970124,-1.74269634074044,0.137789948265064,0.467321333438621,-2.09163441134601
"13",4,1,"TurnTa",3,20.971792,-1.74269634074044,0.137789948265064,0.413247152627218,-2.14433736578428
"14",4,1,"TurnTa",3,20.973459,-1.74269634074044,0.137789948265064,0.379636366009082,-2.14126526040904
"15",4,1,"TurnTa",3,20.975125,-1.74269634074044,0.137789948265064,0.360574591144194,-2.12412646659274
"16",4,1,"TurnTa",3,20.976793,-1.74269634074044,0.137789948265064,0.345985751601546,-2.11994431892372
"17",4,1,"TurnTa",3,20.978459,-1.74269634074044,0.137789948265064,0.339525766827862,-2.14080950096028
"18",4,1,"TurnTa",3,20.980124,-1.74269634074044,0.137789948265064,0.335864828312051,-2.16001501954963
"19",4,1,"TurnTa",3,20.981792,-1.74269634074044,0.137789948265064,0.322728123551943,-2.16649618989256
"20",4,1,"TurnTa",3,20.983458,-1.48837202694405,0.137789948265064,0.297938055614412,-2.17171886721216
"21",4,1,"TurnTa",3,20.985123,-1.31163818176351,0.065364225515551,0.276125948985728,-2.17156845284863
"22",4,1,"TurnTa",3,20.986791,-1.31163818176351,0.0296918546090747,0.254765912862082,-2.14956455946206
"23",4,1,"TurnTa",3,20.988458,-1.31163818176351,0.0296918546090747,0.212965865502326,-2.09539221771008
"24",4,1,"TurnTa",3,20.990125,-1.31163818176351,0.0296918546090747,0.165348038020503,-1.95599305540249
"25",4,1,"TurnTa",3,20.991792,-1.31163818176351,0.0296918546090747,0.129417201478985,-1.68167908172717
"26",4,1,"TurnTa",3,20.993459,-1.31163818176351,0.0296918546090747,0.114987436902451,-1.2801856400556
"27",4,1,"TurnTa",3,20.995126,-1.31163818176351,0.0296918546090747,0.119147388981229,-0.902667973021997
"28",4,1,"TurnTa",3,20.996792,-1.31163818176351,0.0296918546090747,0.138601832192315,-0.650531477977846
"29",4,1,"TurnTa",3,20.998458,-1.31163818176351,0.0296918546090747,0.173233497462696,-0.526366188154168
"30",4,1,"TurnTa",3,21.000124,-1.06979989644482,0.00658856753458844,0.217151001498344,-0.491099518081479
"31",4,1,"TurnTa",3,21.001792,-0.901742782918274,-0.0919043931513782,0.263622768840111,-0.489686290699851
"32",4,1,"TurnTa",3,21.003458,-0.901742782918274,-0.0919043931513782,0.309252867819966,-0.495918079526219
"33",4,1,"TurnTa",3,21.005123,-0.901742782918274,-0.0919043931513782,0.349330252573406,-0.499284337272955
"34",4,1,"TurnTa",3,21.006792,-0.901742782918274,-0.0919043931513782,0.376629471243146,-0.511247973712182
"35",4,1,"TurnTa",3,21.00846,-0.901742782918274,-0.0919043931513782,0.381130188588978,-0.541796816763749
