"","pair","study","cond","trial","down.time","down.HR1","down.HR2","down.Resp1","down.Resp2"
"1",6,2,"Synchr",3,23.881977,0.448049804039828,2.55610682581264,0.839954635074004,-1.13717557954474
"2",6,2,"Synchr",3,23.883643,0.391573391714246,2.41143654694764,0.835186191383029,-1.71510250834389
"3",6,2,"Synchr",3,23.885308,0.367369215003283,2.41143654694764,0.842219450395398,-2.12097040308213
"4",6,2,"Synchr",3,23.886976,0.367369215003283,2.41143654694764,0.849028542159146,-2.39219760032564
"5",6,2,"Synchr",3,23.888643,0.367369215003283,2.41143654694764,0.849869563294946,-2.57132755359453
"6",6,2,"Synchr",3,23.890308,0.367369215003283,2.41143654694764,0.844504287822527,-2.64512429077642
"7",6,2,"Synchr",3,23.891974,0.367369215003283,0.878367603065671,0.839821463352218,-2.51318111759297
"8",6,2,"Synchr",3,23.893641,0.367369215003283,0.518758838451384,0.845637668780031,-2.10863886337341
"9",6,2,"Synchr",3,23.895308,0.367369215003283,0.518758838451384,0.868539960604573,-1.52137115171989
"10",6,2,"Synchr",3,23.896975,0.367369215003283,0.518758838451384,0.908245990057009,-0.949055790438196
"11",6,2,"Synchr",3,23.898641,0.367369215003283,0.518758838451384,0.963605413006921,-0.531002255312781
"12",6,2,"Synchr",3,23.900309,-1.42881000952923,0.518758838451384,1.02090524990769,-0.331457868226092
"13",6,2,"Synchr",3,23.901977,-2.19860110575745,0.518758838451384,1.07146650499113,-0.287678034460187
"14",6,2,"Synchr",3,23.903642,-2.19860110575745,0.518758838451384,1.12200813964689,-0.324414551592459
"15",6,2,"Synchr",3,23.905308,-2.19860110575745,0.1398331515893,1.16813876227702,-0.372505405606537
"16",6,2,"Synchr",3,23.906976,-2.19860110575745,-0.595728475848864,1.17841226540082,-0.39832994399655
"17",6,2,"Synchr",3,23.908641,-2.19860110575745,-0.595728475848864,1.15261693378914,-0.398580518015631
"18",6,2,"Synchr",3,23.910307,-2.19860110575745,-0.595728475848864,1.11603194276307,-0.39877911316094
"19",6,2,"Synchr",3,23.911974,-2.19860110575745,-0.595728475848864,1.08362554666489,-0.42304966246266
"20",6,2,"Synchr",3,23.913641,-2.19860110575745,-0.595728475848864,1.05391737650097,-0.460077978238037
"21",6,2,"Synchr",3,23.915308,-2.19860110575745,-0.595728475848864,1.01622993372703,-0.482291956513336
"22",6,2,"Synchr",3,23.916975,-1.70401318347836,-0.595728475848864,0.960756496008347,-0.486729518433521
"23",6,2,"Synchr",3,23.918642,-1.49204693107304,-0.393460076627032,0.893961731632404,-0.472016629356042
"24",6,2,"Synchr",3,23.920309,-1.49204693107304,-0.326037276886421,0.830766466033603,-0.472311654274073
"25",6,2,"Synchr",3,23.921976,-1.49204693107304,-0.326037276886421,0.767896714144552,-0.511822050890823
"26",6,2,"Synchr",3,23.923642,-1.49204693107304,-0.326037276886421,0.695631712732638,-0.594563097586447
"27",6,2,"Synchr",3,23.925308,-1.49204693107304,-0.326037276886421,0.62181150661709,-0.712143970234145
"28",6,2,"Synchr",3,23.926975,-1.49204693107304,-0.326037276886421,0.551654851478049,-0.847292268316891
"29",6,2,"Synchr",3,23.92864,-1.49204693107304,-0.326037276886421,0.495226390214125,-0.982606898795707
"30",6,2,"Synchr",3,23.930307,-1.49204693107304,-0.326037276886421,0.439401403868578,-1.12974654382021
"31",6,2,"Synchr",3,23.931975,-1.49204693107304,-0.380810594690332,0.364595946389822,-1.30092157855199
"32",6,2,"Synchr",3,23.933641,-1.38497761202146,-0.385573491890673,0.272198980297099,-1.49567351347688
"33",6,2,"Synchr",3,23.935308,-1.33909076099935,-0.385573491890673,0.166788479854682,-1.66745903111924
"34",6,2,"Synchr",3,23.936976,-1.33909076099935,-0.385573491890673,0.0687470719231773,-1.78112248905947
"35",6,2,"Synchr",3,23.938643,-1.33909076099935,-0.385573491890673,-0.0112784884020954,-1.83655670327509
"36",6,2,"Synchr",3,23.940309,-1.33909076099935,-0.385573491890673,-0.106045113966181,-1.85009522828031
"37",6,2,"Synchr",3,23.941976,-1.33909076099935,-0.385573491890673,-0.232381363010455,-1.83898608829271
"38",6,2,"Synchr",3,23.943641,-1.33909076099935,-0.385995728111517,-0.348161383202693,-1.82566551608234
"39",6,2,"Synchr",3,23.945308,-1.33909076099935,-0.427797113975172,-0.434489472926789,-1.81509229620709
"40",6,2,"Synchr",3,23.946975,-1.33909076099935,-0.427797113975172,-0.487978837380723,-1.81887707516769
"41",6,2,"Synchr",3,23.94864,-1.33909076099935,-0.427797113975172,-0.519033555951931,-1.83619966218353
"42",6,2,"Synchr",3,23.950308,0.0186362606050713,-0.427797113975172,-0.543984869291613,-1.82860536948791
"43",6,2,"Synchr",3,23.951976,0.600519269864108,-0.427797113975172,-0.571864600984895,-1.75855469596753
"44",6,2,"Synchr",3,23.953642,0.600519269864108,-0.427797113975172,-0.472802204826904,-1.6233293257616
"45",6,2,"Synchr",3,23.955308,0.600519269864108,-0.427797113975172,-0.154602876196217,-1.49630622183694
"46",6,2,"Synchr",3,23.956977,0.600519269864108,-0.409384030652766,0.27854498596822,-1.44819995339822
"47",6,2,"Synchr",3,23.958643,0.600519269864108,-0.362036102109439,0.679289410485987,-1.47397681461437
"48",6,2,"Synchr",3,23.960308,0.600519269864108,-0.362036102109439,0.961414815429316,-1.52663356459559
"49",6,2,"Synchr",3,23.961975,0.600519269864108,-0.362036102109439,1.10053359699179,-1.55314601649436
"50",6,2,"Synchr",3,23.963641,0.600519269864108,-0.362036102109439,1.12288886511274,-1.54799114611612
